ClientID,Surname,Firstname,FICOScore,Subsidiary,Gender,Age,Balance,Products,BankCC,Active,RegDeposits,LifeInsur,PlatStatus,Terminated
40ATL20130WL61753800801128N,Wadford,Lurline,498,Atlanta,Female,44,63174,1,1,0,11226,0,0,0
61BOS20100MW58682573140477N,Matherne,Wilmer,601,Boston,Male,36,136315,1,1,0,8937,0,0,0
61BOS20190BM93971288450678N,Bettencourt,Minh,659,Boston,Male,43,102331,1,1,0,10441,0,0,0
61BOS20090HC13052149661982N,Hackleman,Carlton,458,Boston,Male,39,-133,1,1,1,7217,0,0,0
40ATL20140AB55790762949477N,Arya,Bunny,711,Atlanta,Female,44,134307,2,0,0,1804,1,0,0
61BOS20100AJ11472886177085N,Albergotti,Jonie,578,Boston,Female,60,72695,1,1,1,968,0,0,0
40ATL20110OG7081158382231N,Osso,Gary,799,Atlanta,Male,32,64011,1,1,0,18317,0,0,0
61BOS20190PG98469847773802N,Porten,Gil,704,Boston,Male,33,142757,2,0,1,3477,0,0,1
61BOS20130AG41025302109267P,Aaberg,Gerald,452,Boston,Female,36,114956,2,1,0,5282,1,1,0
91CHL20110WA3961948235186N,Wilfred,Aldo,660,Chapel Hill,Male,41,87430,1,1,0,9520,0,0,0
91CHL20190MR9673948173119N,Mcthune,Randy,744,Chapel Hill,Male,46,1318,4,1,0,8340,0,0,1
61BOS20160CJ15905340462458N,Correale,Jared,740,Boston,Male,27,106231,1,0,1,11121,0,0,0
40ATL20100TM58156286787764P,Teeter,Madie,757,Atlanta,Female,71,138039,3,1,0,6001,1,1,0
61BOS20140BA1750127514871N,Blews,Adriana,616,Boston,Female,28,549,1,0,0,8358,0,0,0
40ATL20100CE9121194622319N,Cuyler,Elias,658,Atlanta,Male,48,81703,1,1,0,12442,0,0,1
91CHL20130MF58171224977760N,Munivez,Frederic,569,Chapel Hill,Male,35,670,1,1,0,9216,0,0,1
61BOS20090MO83722667198519N,Moises,Omar,586,Boston,Male,31,145352,1,1,0,9009,0,0,0
91CHL20130SD72928327186874P,Sobotta,Dudley,751,Chapel Hill,Male,41,0,2,1,1,16483,1,1,0
91CHL20150PJ43547035540336N,Pomeroy,Jae,766,Chapel Hill,Male,26,220,2,1,1,2359,0,0,0
40ATL20190RK82248238454317N,Reffner,Kelley,667,Atlanta,Male,46,85409,1,1,1,14163,0,0,1
91CHL20160HJ45155652226009N,Heavner,Jacelyn,899,Chapel Hill,Female,44,136204,4,1,0,533,0,0,1
91CHL20180ST98770542284891N,Sherratt,Tyler,698,Chapel Hill,Male,51,1057,1,1,0,14121,0,0,1
91CHL20090SM33715364710790P,Skutnik,Masako,658,Chapel Hill,Female,29,132639,2,1,0,15514,0,1,0
40ATL20180ES8355970606699P,Elles,Shirly,465,Atlanta,Female,31,84875,2,1,1,8750,0,1,0
91CHL20160BS91013707137336P,Bernecker,Shamika,616,Chapel Hill,Female,34,204,2,1,1,5621,1,1,0
40ATL20110BR24475804751091N,Bellini,Randell,422,Atlanta,Male,23,120742,1,0,0,18020,0,0,0
61BOS20160MT23781557719116N,Mcfarling,Tyrone,771,Boston,Male,35,83535,1,1,0,17166,0,0,0
61BOS20130PF5289975412215P,Patik,Frederica,800,Boston,Female,27,0,2,1,1,6356,0,1,0
61BOS20090SK46699319078981N,Signaigo,Kiara,657,Boston,Female,39,182928,1,0,1,3972,0,0,0
61BOS20110CJ68034169143916N,Chandrasekara,Julio,540,Boston,Male,36,931,2,0,0,525,1,0,0
61BOS20090BM28570100445401N,Bawden,Michiko,482,Boston,Female,33,-1254,2,0,1,13686,1,0,0
91CHL20160MV32216951498616N,Mireles,Vicente,612,Chapel Hill,Male,34,97946,2,0,1,7927,1,0,0
61BOS20100SD60626343498658N,Starace,Doretha,454,Boston,Female,37,-1904,1,1,1,9219,0,0,0
40ATL20110LM95715873813107N,Lanzo,Maxwell,512,Atlanta,Male,32,138346,2,0,0,8829,1,0,0
61BOS20140DF58530338976257N,Digregorio,Forest,422,Boston,Male,39,47185,1,0,0,10150,0,0,0
91CHL20190KJ89133075664371N,Korbel,Jeanna,558,Chapel Hill,Female,43,143166,3,1,0,273,0,0,1
61BOS20190RT67972016955309N,Rivera,Tisa,647,Boston,Female,61,135229,1,0,0,1008,0,0,1
40ATL20170OR27227297852124N,Otterson,Rachelle,630,Atlanta,Female,27,127425,1,0,0,10759,0,0,0
61BOS20090VN17319622152502N,Vrieze,Normand,541,Boston,Male,32,89622,1,1,0,2539,0,0,0
91CHL20140CG38337525198502N,Clemmo,Gerard,455,Chapel Hill,Male,43,117303,1,1,1,1168,0,0,0
61BOS20100MP19931059841076N,Markt,Pete,521,Boston,Male,22,66948,1,1,1,8491,0,0,0
61BOS20150GK35774105272069P,Galyan,Kris,779,Boston,Male,40,246,2,1,1,12514,1,1,0
61BOS20100CO56029955290346N,Casivant,Ozella,587,Boston,Female,39,133105,1,1,1,7452,0,0,0
40ATL20120TD69132877409254N,Trojillo,Dwight,650,Atlanta,Male,41,126461,1,1,0,11401,0,0,0
61BOS20150MM78713490612724N,Minney,Melia,712,Boston,Female,34,0,2,0,0,13584,1,0,0
40ATL20190BT49795020965556N,Burkman,Tarra,689,Atlanta,Female,54,125285,1,0,0,7669,0,0,1
61BOS20130DH99855179946019P,Dolio,Harold,579,Boston,Male,46,-26,2,1,1,15528,1,1,0
61BOS20160LL48358229302085N,Luderman,Lita,460,Boston,Female,46,110042,1,1,0,5186,0,0,0
91CHL20140EC50030730052657N,Eadie,Cleotilde,464,Chapel Hill,Female,40,-540,1,1,1,17339,0,0,0
61BOS20160AJ23368097980016P,Angelone,Jasmine,782,Boston,Female,33,126624,3,1,1,11940,1,1,0
61BOS20190CT31368052083409N,Coalter,Theodore,704,Boston,Male,50,404,1,1,0,16047,0,0,1
61BOS20180CA66389919680243N,Casas,Adrianna,671,Boston,Female,36,161285,1,1,1,5058,0,0,0
61BOS20120AM92701667422443P,Agnor,Mohammed,362,Boston,Male,35,95,2,1,1,8368,1,1,0
40ATL20180BI98285206275363N,Biernat,Irvin,598,Atlanta,Male,50,66853,1,1,0,10581,0,0,1
40ATL20170SL77526094893560N,Stimson,Lekisha,545,Atlanta,Female,59,88387,1,0,1,3883,0,0,1
91CHL20160SM72652667799683P,Sjoquist,Merri,425,Chapel Hill,Female,34,71173,2,1,0,4228,1,1,0
91CHL20160YA70269628316219N,Yuska,Aaron,596,Chapel Hill,Female,20,-778,2,0,0,2704,0,0,0
40ATL20150PW93400181349391P,Patout,Winfred,551,Atlanta,Male,35,40342,2,1,0,8008,1,1,0
61BOS20120CA70986059017443N,Croom,Andre,761,Boston,Male,29,217,2,0,0,15823,0,0,0
40ATL20140PE29223418450868N,Pedaci,Erik,558,Atlanta,Male,34,101552,1,0,0,4573,0,0,0
40ATL20120BM86070045269651N,Bolstad,Morton,908,Atlanta,Male,51,78593,1,1,0,11203,0,0,1
91CHL20180PD49697766351689N,Portes,Debbie,736,Chapel Hill,Female,32,0,1,0,0,2594,0,0,1
40ATL20170VA4519522119270N,Velasco,Annalee,655,Atlanta,Female,52,93892,1,0,1,4500,0,0,1
61BOS20150RL89277685793394N,Rader,Lela,569,Boston,Female,39,127804,1,1,1,16877,0,0,0
40ATL20190DS1979269333279N,Dembitzer,Sun,673,Atlanta,Female,62,98098,1,1,1,14118,0,0,1
40ATL20130CT28882149746092P,Cardy,Todd,717,Atlanta,Male,40,111771,2,1,1,8243,1,1,0
61BOS20140DI99871087008774N,Devos,Iliana,604,Boston,Female,37,62995,1,1,0,9151,0,0,0
91CHL20150GE1146218281812N,Garreh,Elfriede,681,Chapel Hill,Female,55,82597,1,1,1,4329,0,0,0
61BOS20140PH27437407427069N,Pita,Hector,688,Boston,Male,30,39927,1,0,1,18092,0,0,0
91CHL20170TK10140389062541P,Thames,Kam,477,Chapel Hill,Female,46,99369,2,1,1,15485,1,1,0
61BOS20160SD54956746933919P,Srivastava,Dulce,518,Boston,Female,36,-538,2,1,0,8674,1,1,0
61BOS20090LK66173470080088N,Ledden,Kenton,663,Boston,Male,38,153649,3,0,1,14245,1,0,0
91CHL20080GR27035149081115P,Gangel,Rosendo,537,Chapel Hill,Male,33,1022,2,1,0,7447,1,1,0
61BOS20100MC52924240733563N,Mascheck,Chanda,602,Boston,Female,25,83536,1,0,1,3015,0,0,0
61BOS20170BP52847664623922N,Bissen,Percy,661,Boston,Male,36,147732,2,0,0,14592,0,0,1
40ATL20160KB72571387731831N,Krzynowek,Bruce,599,Atlanta,Male,52,132086,2,0,0,7493,0,0,1
61BOS20080AN7700388566784N,Alvear,Napoleon,530,Boston,Male,56,68217,1,1,1,5212,0,0,0
61BOS20170PS54951319329931N,Pena,Simon,821,Boston,Male,51,89828,1,1,1,14492,0,0,1
40ATL20110ST70479480194814N,Sien,Teresita,664,Atlanta,Female,29,82064,1,0,1,2808,0,0,1
40ATL20130ET18233700199789N,Ellard,Tyree,842,Atlanta,Male,41,121839,3,0,1,13975,0,0,1
40ATL20180VC4765508996846N,Vento,Caryn,467,Atlanta,Female,29,163721,2,0,1,9482,0,0,0
91CHL20160SR86261046024860N,Schellenberge,Ronnie,927,Chapel Hill,Male,57,80567,1,0,0,14780,0,0,1
61BOS20140RE44794637586075N,Runswick,Else,709,Boston,Female,30,1476,2,0,1,10889,1,0,0
40ATL20100SA93237372670634N,Soledad,Annemarie,399,Atlanta,Female,33,136360,1,1,1,11787,0,0,0
61BOS20150PK31769728476303N,Pirie,Karon,632,Boston,Female,68,-183,1,0,0,4660,0,0,1
91CHL20090ZM90750857774179P,Zmiejko,Manual,623,Chapel Hill,Male,32,105302,2,1,1,17917,1,1,0
61BOS20130SI20897270059222N,Schuhmacher,Irving,741,Boston,Male,40,107329,1,0,1,16001,0,0,0
61BOS20120TM59486927674866N,Trogdon,Merri,665,Boston,Female,25,108909,1,0,0,847,0,0,0
61BOS20170MP30088875541060N,Mcken,Porter,571,Boston,Male,51,1086,1,1,1,17889,0,0,1
40ATL20110RS16279705274861N,Rodenizer,Stanley,873,Atlanta,Male,30,124752,1,0,1,8328,0,0,1
61BOS20180PL7508246124799N,Prang,Lou,581,Boston,Male,44,98451,1,0,1,10678,0,0,0
61BOS20110LJ40017216381738N,Langmyer,Joshua,499,Boston,Male,31,85269,1,1,0,11799,0,0,0
61BOS20120LO18094982303954N,Landolf,Oretha,611,Boston,Female,31,115201,1,0,0,4733,0,0,0
61BOS20150HJ7780396978482N,Hutching,Jodi,604,Boston,Female,31,-223,1,0,1,17238,0,0,1
61BOS20160CG75872267469450N,Cipponeri,Gil,516,Boston,Male,44,552,3,0,0,2243,1,0,0
91CHL20190KV3633252760858N,Kiesow,Vernell,804,Chapel Hill,Female,48,0,4,1,1,16707,0,0,1
40ATL20180PL884067630952N,Pascoal,Lester,681,Atlanta,Male,53,97785,1,0,1,1337,0,0,1
61BOS20090PH9463532053836N,Priestley,Hubert,574,Boston,Male,26,-575,1,1,0,2051,0,0,0
61BOS20080MV37382004718237N,Marts,Vincenzo,607,Boston,Male,44,-42,2,0,1,15672,1,0,0
40ATL20080LD26285557201564N,Lipitz,Deann,644,Atlanta,Female,47,131725,1,1,1,18657,0,0,0
40ATL20130BT56055372354102N,Brignolo,Tommy,554,Atlanta,Male,61,86758,1,1,0,1736,0,0,1
61BOS20090LG65470412498877N,Liederbach,Garry,795,Boston,Male,32,56190,1,1,1,17541,0,0,0
40ATL20110SA16585413319725N,Streitenberge,Alfredo,763,Atlanta,Male,23,111269,1,0,1,15109,0,0,0
40ATL20110RM85027603396880N,Rosas,Mark,475,Atlanta,Male,33,93042,2,0,1,32,1,0,0
61BOS20160KJ81150993332568N,Kossin,Jarod,771,Boston,Male,44,134103,1,0,0,5664,0,0,0
91CHL20070SD80332894056317N,Stadheim,Darla,582,Chapel Hill,Female,37,2002,1,1,0,7780,0,0,0
91CHL20180MD94124369569579N,Mocco,Darrel,591,Chapel Hill,Male,53,112144,1,1,0,191,0,0,1
40ATL20170JC3982183994951N,Jadlowiec,Carissa,635,Atlanta,Female,49,97254,2,1,1,3941,0,0,1
61BOS20180TM91862565887466N,Tith,Masako,716,Boston,Female,72,0,1,1,1,2806,0,0,0
91CHL20140SE55045151494202N,Skibicki,Ellsworth,438,Chapel Hill,Male,47,125780,1,0,1,7505,0,0,0
61BOS20140RZ68934445688224N,Rozek,Zenia,670,Boston,Female,48,761,1,0,0,7313,0,0,1
91CHL20160IP78453051309437N,Isley,Phillip,690,Chapel Hill,Male,54,82529,1,0,1,15397,0,0,0
61BOS20150EE72412192928948N,Elleby,Ernie,639,Boston,Male,45,96358,1,0,0,1423,0,0,0
40ATL20170GB44840253075896N,Gullickson,Bobette,830,Atlanta,Female,51,102074,1,1,0,18356,0,0,1
61BOS20140MG75755145920761N,Mccurtain,Guy,431,Boston,Male,32,92598,3,0,0,10669,1,0,0
61BOS20110DA27871457653425N,Desilets,Armando,814,Boston,Male,33,118518,2,0,0,16974,0,0,1
61BOS20150BE6597549377039N,Bess,Efrain,682,Boston,Male,51,135230,1,1,0,13544,0,0,0
61BOS20080SR1882607773249P,Sovocool,Remedios,527,Boston,Female,35,98523,2,1,1,12263,1,1,0
91CHL20160BR19088871700806N,Buckey,Refugia,561,Chapel Hill,Female,46,306,2,1,0,1947,1,0,0
91CHL20150BL25669421525762N,Bendixen,Lucila,734,Chapel Hill,Female,51,0,1,1,0,3014,0,0,1
61BOS20100KS14677760843888N,Kyler,Sylvie,548,Boston,Female,31,-174,2,0,0,11033,1,0,0
91CHL20150DL16258688696824N,Delang,Lynwood,641,Chapel Hill,Male,48,-415,2,0,1,9877,1,0,0
40ATL20110GG74231129546050N,Gillingham,Gabriel,608,Atlanta,Male,41,113343,1,0,0,2154,0,0,1
61BOS20190SA53447875488917N,Swiggett,Alma,645,Boston,Female,53,141791,1,1,1,6319,0,0,1
91CHL20160EE24372650178122N,Efaw,Earnest,586,Chapel Hill,Male,37,124227,1,1,0,8739,0,0,0
40ATL20110HF29504110480213P,Heusel,Fritz,620,Atlanta,Male,50,104031,2,1,1,17329,1,1,0
61BOS20130VB88718911393209N,Vivolo,Bernard,630,Boston,Male,52,256,2,0,1,10481,1,0,0
61BOS20110WK77403840891616N,Warmack,Kathline,610,Boston,Female,53,-893,1,1,1,12869,0,0,0
61BOS20110LC62796075377549N,Luebke,Codi,782,Boston,Female,35,0,2,1,0,18039,0,0,1
40ATL20190PG4881742674593N,Precourt,Gaylord,570,Atlanta,Male,51,138661,1,1,1,5480,0,0,1
91CHL20120ME54422312318442N,Monville,Erick,487,Chapel Hill,Male,38,65099,1,0,1,5627,0,0,0
61BOS20190KA82658951812968N,Kristen,Ali,650,Boston,Female,43,698,1,1,0,4682,0,0,1
61BOS20160BL79413079766317N,Borsos,Lester,618,Boston,Male,38,631,1,1,1,10231,0,0,0
40ATL20160GJ38316504999442N,Gootee,Jeffery,728,Atlanta,Male,35,152083,1,1,0,6322,0,0,1
91CHL20150JD15703399957191N,Jerdon,Deedra,553,Chapel Hill,Female,68,276,1,1,1,6643,0,0,0
61BOS20130TM59344440593918N,Tulis,Malvina,560,Boston,Female,35,329,2,0,0,9512,1,0,0
40ATL20150SA42299024002983N,Seegars,Audrey,695,Atlanta,Female,41,107759,1,0,0,3592,0,0,0
61BOS20120BB2663133726124P,Blas,Beau,708,Boston,Male,24,86288,2,1,1,5918,0,1,0
40ATL20170CM7738078157103N,Cassano,Marsha,803,Atlanta,Female,46,70754,1,0,1,3174,0,0,1
61BOS20110CG81224611291918N,Crewe,Geoffrey,483,Boston,Male,37,-303,1,1,1,1675,0,0,0
61BOS20160CR1586283830423N,Cheesebrough,Robin,627,Boston,Male,36,75020,1,1,0,17798,0,0,0
91CHL20190ES57822228747648N,Edmondson,Shad,615,Chapel Hill,Male,49,67048,1,0,1,17890,0,0,1
61BOS20080EW62389578834080N,Elfering,Willa,580,Boston,Female,31,201,1,1,0,8225,0,0,0
40ATL20120AM43724087907274N,Annonio,Micheal,494,Atlanta,Male,32,106675,1,1,0,10084,0,0,0
40ATL20090CT7625677339162N,Covil,Toney,556,Atlanta,Male,39,129458,2,0,0,1493,1,0,0
40ATL20190LS5059993820158N,Lykke,Son,740,Atlanta,Male,45,91959,2,0,0,2178,0,0,1
91CHL20150MR96648496491477P,Merner,Ray,651,Chapel Hill,Male,34,0,2,1,1,16613,1,1,0
40ATL20110LC10525377700682N,Lupien,Casey,802,Atlanta,Male,38,81213,2,0,0,4117,1,0,0
91CHL20130VD28298368372P,Vandee,Donn,787,Chapel Hill,Male,36,93480,2,1,0,7978,1,1,0
40ATL20100FG60961735526206N,Filipelli,Gay,618,Atlanta,Female,43,76618,1,1,0,14252,0,0,0
91CHL20140HH76300327622141N,Helsey,Herman,755,Chapel Hill,Male,23,474,2,0,1,15730,0,0,0
40ATL20110RE90229293041127N,Ress,Everette,598,Atlanta,Male,38,103224,1,1,0,8182,0,0,0
61BOS20130GO47501651423097N,Gosset,Odell,763,Boston,Male,53,118539,1,0,0,13195,0,0,0
61BOS20170KK43660845654484P,Kanaan,Kalyn,615,Boston,Female,41,84813,2,1,0,6721,1,1,0
91CHL20150MG7699236207296N,Murr,Gabriel,593,Chapel Hill,Male,64,1264,1,1,1,6123,0,0,0
61BOS20150MI12748667364519N,Midcap,Isidro,580,Boston,Male,27,-71,1,1,0,9474,0,0,0
61BOS20160JM23947972049534N,Juneau,Martin,662,Boston,Male,45,49060,1,1,0,6060,0,0,0
61BOS20150GJ50072279682270N,Gutterman,Janay,655,Boston,Female,33,87178,1,1,1,8919,0,0,0
91CHL20180DI72820253871677N,Dossey,Ilana,815,Chapel Hill,Female,35,93363,4,1,1,4436,0,0,1
61BOS20130GT82483003308269P,Garth,Ted,665,Boston,Male,18,0,2,1,1,14274,0,1,0
91CHL20090SR15754703446282N,Schlitz,Reed,558,Chapel Hill,Male,42,53861,1,1,1,6982,0,0,0
61BOS20070VH790731692951N,Vanvickle,Hunter,582,Boston,Male,23,61477,1,1,1,7033,0,0,0
91CHL20080SR89721906602341N,Sitzes,Romeo,408,Chapel Hill,Male,32,153449,1,1,1,12750,0,0,0
40ATL20120SI18422912290543N,Shaneyfelt,Inocencia,637,Atlanta,Female,50,106799,1,1,1,15403,0,0,0
61BOS20120JD71327391108268P,Javellana,Deetta,640,Boston,Female,47,-152,2,1,0,6128,1,1,0
91CHL20120PC82059137924062N,Predom,Clyde,542,Chapel Hill,Male,26,528,2,0,0,1384,0,0,0
61BOS20090GM24964378564047P,Goens,Maida,620,Boston,Female,28,-212,2,1,0,12924,0,1,0
61BOS20150MW47978759537338N,Manus,Wendell,653,Boston,Male,29,176,4,0,0,1417,0,0,0
61BOS20130TM52333516434366N,Traeger,Malik,509,Boston,Male,44,57648,3,1,1,17491,0,0,1
40ATL20180WA15816527153906N,Wardinsky,Augustine,843,Atlanta,Male,48,91358,2,1,1,13466,0,0,1
40ATL20180LH28281747751199N,Lynk,Hai,747,Atlanta,Male,36,109160,1,1,1,16145,0,0,0
40ATL20060MD64908007854475N,Mclucas,Deloris,634,Atlanta,Female,38,53192,1,0,0,3116,0,0,0
40ATL20160CA13903172764325N,Cipolloni,Augustine,786,Atlanta,Male,31,92389,1,1,0,10666,0,0,0
61BOS20090ER89853595178026N,Escher,Rodrick,730,Boston,Male,49,108623,1,0,0,11009,0,0,0
61BOS20170SD7351541201411N,Stasiuk,Desmond,655,Boston,Male,37,147421,1,0,1,10042,0,0,0
61BOS20090AW60496866875433N,Alirez,Willie,594,Boston,Male,35,99913,1,0,0,15942,0,0,0
61BOS20180DR41167871862921N,Difronzo,Rosalind,397,Boston,Female,35,70543,1,1,0,18019,0,0,0
40ATL20170PL66964158860447N,Pollinger,Lakiesha,693,Atlanta,Female,31,103045,1,1,0,10222,0,0,0
91CHL20190DT62168002371101N,Dubray,Timothy,807,Chapel Hill,Female,37,1629,1,1,0,4176,0,0,1
91CHL20090SJ9686755197168P,Schmiege,Jordan,598,Chapel Hill,Male,36,99251,2,1,1,13069,1,1,0
61BOS20150FC46931580408069N,Fedde,Christoper,675,Boston,Male,36,75896,1,0,1,5039,0,0,0
91CHL20180FL62789153882770N,Follie,Lois,835,Chapel Hill,Female,46,65271,1,1,0,15436,0,0,1
61BOS20110TW29570855027211N,Tevada,Whitley,646,Boston,Female,24,124859,1,0,0,13890,0,0,0
61BOS20110AA4570689038447P,Ausburn,Abel,549,Boston,Male,27,1346,2,1,1,10217,0,1,0
40ATL20170LL70924235768728N,Lorts,Leah,749,Atlanta,Female,34,82553,1,0,0,5606,0,0,0
40ATL20130HB92538349556105N,Holtz,Brant,680,Atlanta,Male,29,125602,2,0,0,10825,0,0,0
61BOS20170CJ81792197048510N,Conchas,Jeraldine,645,Boston,Female,58,153455,1,1,0,8306,0,0,1
61BOS20150AL96086758410830N,Andere,Lakenya,654,Boston,Female,40,120232,1,1,0,16633,0,0,1
91CHL20140CL24500887663356N,Conners,Lenard,587,Chapel Hill,Male,36,736,1,1,1,14396,0,0,1
61BOS20180CL51536515884028P,Choun,Leonel,556,Boston,Male,41,78,2,1,0,5862,0,1,0
61BOS20150BO7328063481917N,Batesole,Oneida,653,Boston,Female,48,145169,1,1,0,8827,0,0,1
40ATL20130PD10089723744353P,Puleo,Darnell,765,Atlanta,Male,27,75609,2,1,0,18576,0,1,0
61BOS20150CD99452741943760P,Cocanougher,Dori,560,Boston,Female,69,303,3,1,1,16128,1,1,0
91CHL20190RW27692134396882N,Rawhoof,Will,598,Chapel Hill,Male,45,136521,1,1,1,10218,0,0,1
61BOS20110PQ88558527284378N,Partible,Quinn,859,Boston,Male,21,0,1,1,0,1861,0,0,1
61BOS20170MT71183866401770P,Mankey,Tequila,392,Boston,Female,38,-2212,2,1,0,12887,1,1,0
40ATL20140JR43515042507956P,Johnigan,Randa,661,Atlanta,Female,46,85284,2,1,1,9771,1,1,0
61BOS20120HE70858392010457N,Hagner,Earle,494,Boston,Male,22,120198,1,1,1,4871,0,0,0
40ATL20160FC84650182269306N,Feuerberg,Corina,838,Atlanta,Female,48,115592,1,1,0,1556,0,0,1
61BOS20110HW87433461796899P,Hinman,Wiley,718,Boston,Male,23,0,2,1,1,15370,0,1,0
61BOS20180SK43747472285482N,Simer,Kendra,683,Boston,Female,36,95395,1,0,1,18616,0,0,1
40ATL20190NS14319130843677N,Notarnicola,Shane,804,Atlanta,Female,46,128539,1,1,0,13043,0,0,1
91CHL20190BD24074866133057N,Bryton,Delsie,644,Chapel Hill,Female,54,-174,1,0,1,12268,0,0,1
40ATL20110CR27239589383237P,Cartrette,Rudolph,711,Atlanta,Male,31,72026,3,1,0,6865,1,1,0
61BOS20170BC31948838365504N,Bussert,Claude,621,Boston,Female,30,157778,1,1,1,12370,0,0,1
61BOS20190LM4873783665783N,Loucks,Margert,715,Boston,Female,47,0,1,1,0,10926,0,0,1
40ATL20070SW17270368616120N,Shahinian,Walker,445,Atlanta,Male,29,108221,2,0,0,4456,0,0,0
61BOS20160DS99673162532385N,Dellapenta,Saran,643,Boston,Female,29,73558,1,1,1,3797,0,0,0
61BOS20110LR92528461222108N,Liebelt,Rolanda,679,Boston,Female,34,93381,2,1,1,1093,1,0,0
61BOS20160PD3855251504354N,Pergola,Dorene,627,Boston,Female,52,45867,1,0,1,6360,0,0,1
91CHL20190LK22563602379500N,Llanos,Kandi,690,Chapel Hill,Female,40,63,3,1,0,6972,0,0,1
61BOS20190SH62041341181787N,Stare,Herman,773,Boston,Male,62,100846,1,1,1,17773,0,0,1
40ATL20170TS68806539595401N,Tarmey,Sandy,624,Atlanta,Female,42,102579,2,0,1,2956,1,0,0
91CHL20160BF89823960911090N,Beisser,Felix,561,Chapel Hill,Male,42,229,1,0,0,1113,0,0,0
40ATL20110MR79998427097793N,Muschaweck,Ralph,669,Atlanta,Male,27,96561,1,1,1,6552,0,0,0
61BOS20180ST42769883083798N,Spreng,Tula,826,Boston,Female,57,1481,1,1,0,7269,0,0,1
40ATL20140RP44230979729440N,Russer,Penney,682,Atlanta,Female,48,76374,2,0,0,189,1,0,0
40ATL20090SL42619576935982P,Sohre,Leia,536,Atlanta,Female,36,79679,2,1,1,12910,1,1,0
91CHL20150PG88515906047353P,Panila,Garfield,630,Chapel Hill,Male,39,75786,2,1,0,4140,1,1,0
40ATL20100PA3776496024636N,Parez,Anjelica,786,Atlanta,Female,41,79852,1,0,1,1838,0,0,0
61BOS20120YD74820527141030N,Yarzabal,Donte,476,Boston,Male,50,113867,1,1,1,15540,0,0,0
61BOS20110KJ71015720367096N,Kostura,Josefina,798,Boston,Female,42,82782,1,0,0,17602,0,0,0
61BOS20120ML77733128195947N,Mangrum,Linh,634,Boston,Female,56,132494,2,0,0,13983,0,0,1
61BOS20180WM52278851912802N,Wadman,Marcelo,750,Boston,Male,54,0,1,0,1,18323,0,0,1
91CHL20180RJ50040869932506N,Rapkowicz,Joe,723,Chapel Hill,Female,36,0,1,0,0,14030,0,0,0
91CHL20150HT48809950913457N,Huereca,Titus,642,Chapel Hill,Male,48,126524,1,1,1,5299,0,0,0
61BOS20170SW83503339281967P,Schiralli,Willard,636,Boston,Male,49,1607,2,1,0,14029,1,1,0
61BOS20190BO78196027550795N,Biddick,Otis,762,Boston,Male,26,58147,1,1,1,10223,0,0,1
61BOS20140SF28943872311385N,Sewer,Francisco,588,Boston,Male,25,125283,1,0,0,13390,0,0,0
61BOS20170DB95720552659487N,Dowdell,Barton,410,Boston,Male,32,148910,1,0,0,5486,0,0,0
40ATL20180MH81714425156888N,Moma,Hyman,601,Atlanta,Male,35,108439,1,1,1,15320,0,0,0
61BOS20140FM31138115379336P,Fickett,Martine,656,Boston,Female,27,0,2,1,1,11664,0,1,0
61BOS20130GA53399588366478P,Guttenberg,Adam,665,Boston,Male,46,102,2,1,1,13685,1,1,0
61BOS20170ZB77013278720016P,Zylstra,Bryce,582,Boston,Male,34,-75,2,1,0,15078,1,1,0
40ATL20150PL24294459496689N,Penttila,Luciano,584,Atlanta,Male,46,165106,1,1,0,10855,0,0,0
40ATL20120MT59752436424566P,Morford,Tawny,563,Atlanta,Female,26,77013,2,1,0,4565,0,1,0
91CHL20190BC43373783498466N,Bercier,Catherine,848,Chapel Hill,Female,53,263,3,0,0,4249,0,0,1
40ATL20190SE93271747113727N,Serey,Eladia,785,Atlanta,Female,50,125422,2,0,1,9986,0,0,1
40ATL20160MR71335917953393P,Morikawa,Randall,523,Atlanta,Male,76,134530,2,1,1,4866,1,1,0
61BOS20150AS12694896004919N,Airola,Stuart,604,Boston,Male,34,-635,2,0,0,9945,1,0,0
40ATL20180HE58437101612384N,Holcombe,Ethelyn,543,Atlanta,Female,59,61161,1,0,0,4566,0,0,0
61BOS20180TV36154444297322N,Tayloe,Vikki,625,Boston,Female,40,116769,1,0,0,10156,0,0,0
40ATL20110FL20474025464534N,Fiorella,Laverne,588,Atlanta,Female,37,108629,2,0,0,5386,1,0,0
40ATL20090SE83693835505753N,Shindo,Emory,688,Atlanta,Male,33,77793,2,1,0,2188,1,0,0
40ATL20160EK9177030443079P,Edmisten,Krysta,505,Atlanta,Female,31,112854,2,1,1,13227,1,1,0
40ATL20110CE51884414433935N,Cariello,Edra,455,Atlanta,Female,29,152651,1,1,0,11170,0,0,0
91CHL20140MR41365391802774N,Marocco,Reginia,646,Chapel Hill,Female,41,109344,1,1,1,11357,0,0,0
61BOS20170KJ41634650596491N,Klym,Jeanne,852,Boston,Female,42,0,2,1,1,11675,0,0,1
61BOS20120PD40326212853309N,Philbrook,Denice,624,Boston,Female,41,-1034,2,1,0,14065,0,0,1
61BOS20110PD61876006607510N,Peleg,Dewayne,482,Boston,Male,41,72989,2,0,0,9261,1,0,0
91CHL20170HT53272610810769N,Harbater,Tomas,581,Chapel Hill,Male,50,857,2,0,1,15335,1,0,0
